ProductKey,CurrencyAlternateKey,FIRST_NAME,LAST_NAME,OrderDateKey,OrderQuantity,UnitPrice,SecretCode
335,USD,Sara,Hernandez,20120122,1,782.99,63B14E17B8
354,AUD,Alisha,Chander,20120122,1,2071.4196,114AEC0FC5
343,AUD,Willie,Cai,20120122,1,782.99,79A1C1F6E3
352,USD,James,Lal,20120122,1,2071.4196,23E0F059FD
368,USD,Tiffany,Zhao,20120123,1,2443.35,9DDBDC1633
373,GBP,Clinton,Dominguez,20120123,1,2181.5625,618D94A055
377,USD,Jordan,Carter,20120123,1,2181.5625,F655C14E7A
362,AUD,Stacy,Diaz,20120123,1,2049.0982,94DEAA1B8A
325,AUD,Meghan,Gutierrez,20120123,1,782.99,04290B1511
383,GBP,Kelli,Lal,20120124,1,1000.4375,C004FAC6D6
368,USD,Wyatt,Lee,20120124,1,2443.35,E8DD596898
325,GBP,Jorge,Liu,20120124,1,782.99,183B86FC20
370,USD,Blake,Nelson,20120124,1,2443.35,3F134E60FE
369,USD,Vanessa,Simmons,20120124,1,2443.35,D8C9D8F4F0
356,USD,Miguel,Lewis,20120124,1,2071.4196,8A18C46ACE
354,USD,Allen,Arthur,20120124,1,2071.4196,F5BCE9C42C
333,USD,Kayla,Russell,20120124,1,782.99,76EC4E308D
368,AUD,Jaclyn,Zhou,20120124,1,2443.35,EE445FCA16
369,AUD,Denise,Vance,20120124,1,2443.35,560037AB78
381,USD,Elijah,Gonzales,20120125,1,1000.4375,A83C8C6732
375,AUD,Tara,Nara,20120125,1,2181.5625,6DE61E651B
375,AUD,Mary,Allen,20120125,1,2181.5625,AE67FFA4A2
375,AUD,Geoffrey,Perez,20120125,1,2181.5625,BCA5D1EFC3
354,AUD,Joe,Ramos,20120125,1,2071.4196,09F59E1F7D
387,USD,Katelyn,Peterson,20120126,1,1000.4375,1E8B1E4806
375,GBP,Frederick,Perez,20120126,1,2181.5625,8859D2AFA9
368,USD,Mary,Adams,20120126,1,2443.35,AA37D5BF9C
368,USD,Jeremy,Collins,20120126,1,2443.35,B5318C2A81
370,AUD,Desiree,Rubio,20120126,1,2443.35,AD4CB44974
379,AUD,Eugene,She,20120126,1,2181.5625,BDF95152AB
331,GBP,Andres,Raje,20120127,1,782.99,B76855E379
377,CAD,Morgan,Martin,20120127,1,2181.5625,1807C210DA
377,USD,Taylor,Rogers,20120127,1,2181.5625,1BC72266F3
375,USD,Logan,Phillips,20120127,1,2181.5625,DF885208CB
362,USD,Heather,Huang,20120127,1,2049.0982,EE0106339B
329,USD,Isaiah,Reed,20120127,1,782.99,B6E6E3520D
371,AUD,Theresa,Torres,20120127,1,2181.5625,731E491E09
343,AUD,Jamie,Gao,20120127,1,782.99,A62A88FB37
362,USD,Erica,Hu,20120127,1,2049.0982,3489B3443E
362,GBP,Eugene,Ye,20120128,1,2049.0982,9970D3AE38
371,USD,Ian,Bennett,20120128,1,2181.5625,2CB0B52F18
368,USD,Megan,Powell,20120128,1,2443.35,39C760937E
369,USD,Kurt,Chander,20120128,1,2443.35,280325E720
375,USD,Bailey,Bell,20120128,1,2181.5625,DE588E55C3
373,AUD,Sheila,Gomez,20120128,1,2181.5625,B080CF1715
377,AUD,Nancy,Arun,20120128,1,2181.5625,C81F6BF139
362,AUD,Jimmy,Vazquez,20120128,1,2049.0982,1BB23CBBF2
356,AUD,Lacey,Raje,20120128,1,2071.4196,35102BBADC
370,USD,Hailey,Perez,20120129,1,2443.35,85F3913FA9
383,USD,Chloe,Rodriguez,20120129,1,1000.4375,BA24887873
387,USD,Robert,Alexander,20120129,1,1000.4375,1812A6BF72
369,USD,Hector,Ramos,20120129,1,2443.35,8312678B85
341,USD,Russell,Carson,20120129,1,782.99,87DFBB5645
369,CAD,Paige,Sanders,20120129,1,2443.35,68027CFAAA
362,USD,Casey,Carlson,20120129,1,2049.0982,B02689A82A
360,AUD,Jaclyn,Xu,20120129,1,2049.0982,62110CAF95
362,AUD,Tracy,Chande,20120129,1,2049.0982,9EFAAFFA7D
369,GBP,Jamie,Ye,20120130,1,2443.35,0455D5F1F0
375,USD,Isabella,Martinez,20120130,1,2181.5625,B77C5B4DDF
375,USD,Ian,Wood,20120130,1,2181.5625,19AE0E65D5
360,USD,James,Jackson,20120130,1,2049.0982,86E75DB2A7
341,USD,David,Lewis,20120130,1,782.99,F46479B5E8
323,USD,Carla,Chapman,20120130,1,782.99,AAB6989F83
329,USD,Logan,Perry,20120130,1,782.99,A84CBF91BA
370,AUD,Albert,Navarro,20120130,1,2443.35,B58C2A0FA7
379,GBP,Carl,Beck,20120131,1,2181.5625,2C91CB05C6
373,USD,Alexandra,Bailey,20120131,1,2181.5625,3230FD06F0
377,USD,Natalie,Wright,20120131,1,2181.5625,CB1B6D1C05
369,USD,Joshua,Lee,20120131,1,2443.35,9BE2A24AD6
341,USD,Jay,Prasad,20120131,1,782.99,74295ACFBE
377,AUD,Gabriella,Parker,20120131,1,2181.5625,A7488347FF
354,USD,Tony,Xie,20120201,1,2071.4196,AE7F0E62B9
369,USD,Allison,Nelson,20120201,1,2443.35,E85B057158
369,USD,Katherine,Scott,20120201,1,2443.35,33AA14B9AC
377,USD,Jill,Vazquez,20120201,1,2181.5625,EB95DE6343
370,CAD,Adam,Jai,20120201,1,2443.35,D99611661B
354,USD,Jeremiah,Diaz,20120201,1,2071.4196,7395942641
370,AUD,Evelyn,Subram,20120201,1,2443.35,737A1FFB33
360,AUD,Maria,Wood,20120201,1,2049.0982,FDDD13E902
325,AUD,Bridget,Goel,20120201,1,782.99,AB905E250B
360,GBP,Keith,Andersen,20120202,1,2049.0982,5FA5C52920
371,GBP,Gina,Schmidt,20120202,1,2181.5625,D6B5864428
370,USD,Jasmine,Thomas,20120202,1,2443.35,85C19E230D
368,USD,Mariah,Henderson,20120202,1,2443.35,6D68416F2A
379,USD,Rachel,Howard,20120202,1,2181.5625,F45953668D
371,USD,Charles,Howard,20120202,1,2181.5625,739D3CCCAE
369,CAD,Haley,Ross,20120202,1,2443.35,D56B5AD5A6
352,GBP,Casey,Nath,20120203,1,2071.4196,1FA99BC2EB
369,USD,Manuel,Madan,20120203,1,2443.35,008727DBC3
375,USD,Grace,Bennett,20120203,1,2181.5625,7FFBA0972B
370,USD,Nelson,Hernandez,20120203,1,2443.35,5848C5FB84
369,CAD,Kristen,Huang,20120203,1,2443.35,C5F648CB16
356,CAD,Amanda,Turner,20120203,1,2071.4196,05E5AD6638
343,USD,Evan,Collins,20120203,1,782.99,83B540CDB3
373,AUD,Nelson,Diaz,20120203,1,2181.5625,F2EA26F5E5
370,AUD,Candace,Arun,20120203,1,2443.35,CF1C6327C8
387,AUD,Pedro,Suarez,20120203,1,1000.4375,5A515BE431
354,AUD,Kellie,Hernandez,20120203,1,2071.4196,B3F2AF7522
362,USD,Isabella,Perez,20120203,1,2049.0982,E6491BE3A1
368,GBP,Deborah,McDonald,20120204,1,2443.35,ACA6672242
381,USD,Brianna,Walker,20120204,1,1000.4375,9B53B01529
375,USD,Joseph,Rodriguez,20120204,1,2181.5625,05E6AC846B
371,USD,Destiny,Morgan,20120204,1,2181.5625,0C6933A333
371,CAD,Karen,Zhao,20120204,1,2181.5625,D2980E940B
371,USD,Mario,Ashe,20120204,1,2181.5625,20BC414A0D
375,USD,Marcus,Wright,20120204,1,2181.5625,89349D21F8
371,USD,Bob,Fernandez,20120204,1,2181.5625,81C3470951
371,AUD,Alfredo,Serrano,20120204,1,2181.5625,21BE43A9AE
368,AUD,Gloria,Serrano,20120204,1,2443.35,303B61A27E
352,AUD,Cedric,Liu,20120204,1,2071.4196,B66E296E47
375,GBP,Dakota,Henderson,20120205,1,2181.5625,629541D347
371,USD,Alyssa,Davis,20120205,1,2181.5625,4A8F5B325C
375,USD,Dakota,Griffin,20120205,1,2181.5625,70ACE4F991
379,USD,Blake,Gonzales,20120205,1,2181.5625,D5EADF109E
354,USD,Grace,Simmons,20120205,1,2071.4196,1640BFBA19
343,CAD,Jennifer,White,20120205,1,782.99,3336C152B4
379,AUD,Jamie,Sun,20120205,1,2181.5625,55CCF44938
371,USD,Noah,Young,20120205,1,2181.5625,03F5FE0617
379,GBP,Sheena,Chander,20120206,1,2181.5625,3A493AB89E
375,USD,John,Williams,20120206,1,2181.5625,B796C6EE79
356,USD,Noah,Chen,20120206,1,2071.4196,14BC1335DC
371,AUD,Michele,Jai,20120206,1,2181.5625,5E54FC62A4
369,AUD,Carla,Rodriguez,20120206,1,2443.35,0214C8075D
362,AUD,Shaun,Shen,20120206,1,2049.0982,D225C9DBDB
343,AUD,Danny,Vazquez,20120206,1,782.99,CF8094A2CA
339,AUD,Lawrence,Suarez,20120206,1,782.99,C23F7286CF
389,USD,Karen,Smith,20120207,1,1000.4375,F3AB785BE9
375,USD,Florian,Stiller,20120207,1,2181.5625,276B338E6E
377,AUD,Curtis,Cai,20120207,1,2181.5625,3F203D0A07
360,AUD,Irving,Schmidt,20120207,1,2049.0982,0A3E7D966E
370,USD,Clinton,Alvarez,20120208,1,2443.35,B234296FDA
370,CAD,Alexandria,Gray,20120208,1,2443.35,C231E4FFA8
360,USD,April,Shen,20120208,1,2049.0982,3E40A044EB
321,AUD,Jill,Gutierrez,20120208,1,782.99,E7CCE96AAE
335,AUD,Jesse,Hall,20120208,1,782.99,53C8E0C6ED
370,USD,Colleen,Andersen,20120209,1,2443.35,85A1328357
373,USD,Victoria,Rodriguez,20120209,1,2181.5625,FFDA8FD574
369,CAD,Petr,Lazecky,20120209,1,2443.35,A8896C5C78
360,USD,Jackson,Jenkins,20120209,1,2049.0982,897E217DA6
362,USD,Audrey,Ortega,20120209,1,2049.0982,D9B3FFC165
369,AUD,Lisa,Roy,20120209,1,2443.35,C34CCCC02A
375,AUD,Autumn,Chen,20120209,1,2181.5625,4274A18B67
371,AUD,Alicia,Chapman,20120209,1,2181.5625,6A686FF4FF
362,AUD,Alan,Huang,20120209,1,2049.0982,F8949242BF
360,GBP,Wesley,Liang,20120210,1,2049.0982,C563BE1B07
370,USD,Melinda,Jimenez,20120210,1,2443.35,982A520738
368,USD,Darryl,Zhao,20120210,1,2443.35,FF4991C3A1
375,USD,Lauren,Coleman,20120210,1,2181.5625,2A25BB1E10
352,USD,Ian,Alexander,20120210,1,2071.4196,3F310DF207
377,AUD,Cassidy,Henderson,20120210,1,2181.5625,DC4B9E3E71
373,AUD,Francis,Alvarez,20120210,1,2181.5625,E425AD51CF
352,AUD,Melissa,Patterson,20120210,1,2071.4196,EDCFFD2299
356,AUD,Holly,Fernandez,20120210,1,2071.4196,2748695150
354,AUD,Brittney,Ma,20120210,1,2071.4196,1C1A3C17E7
358,USD,Terrence,Chander,20120211,1,2049.0982,365F7CD5EE
381,USD,Taylor,Lee,20120211,1,1000.4375,C0BAA5D967
383,USD,Chloe,Butler,20120211,1,1000.4375,B201FFE6EA
377,USD,Justin,Butler,20120211,1,2181.5625,6D3E0196E4
370,USD,Brandon,Rodriguez,20120211,1,2443.35,9E1636DE67
368,USD,Jake,Wang,20120211,1,2443.35,CD21FB3F63
354,USD,Jasmine,Peterson,20120211,1,2071.4196,F08908F224
335,USD,Mindy,Simpson,20120211,1,782.99,D2C4819789
379,AUD,Candace,Sara,20120211,1,2181.5625,E11FC8F0B7
356,GBP,Colleen,Xie,20120211,1,2071.4196,4F9EA5CC41
371,USD,Bryant,Mehta,20120212,1,2181.5625,FE20E80CC7
385,USD,Melody,Romero,20120212,1,1000.4375,D089ED2A1C
389,GBP,Gabrielle,Ross,20120212,1,1000.4375,C8CEA2F023
373,USD,Dwayne,Hernandez,20120212,1,2181.5625,1071FC8F15
369,CAD,Stephanie,Price,20120212,1,2443.35,98035F0B85
379,USD,Richard,Rogers,20120212,1,2181.5625,FF641657B7
371,GBP,Maurice,Rai,20120212,1,2181.5625,0B9AD38A5C
329,USD,Kelsey,Nath,20120212,1,782.99,E539EFD9F3
377,USD,Rachel,Martin,20120212,1,2181.5625,9D3BD4C368
371,USD,Jackson,Jai,20120212,1,2181.5625,D5C15A4CE6
362,USD,Evan,Phillips,20120212,1,2049.0982,6CF4382C4C
377,AUD,Wyatt,Rodriguez,20120212,1,2181.5625,37726C9EFC
370,USD,Carmen,Martinez,20120213,1,2443.35,3D6101143F
323,USD,Linda,Dominguez,20120213,1,782.99,C9FD477AE5
373,USD,Zachary,Chen,20120213,1,2181.5625,E628B811C8
356,USD,Jacqueline,Hughes,20120213,1,2071.4196,36C6ACB7B8
356,USD,Kayla,Hayes,20120213,1,2071.4196,DE2A857AD9
370,CAD,Luis,Carter,20120214,1,2443.35,E0FD253F42
377,CAD,Renee,Gomez,20120214,1,2181.5625,4B82BDB063
352,USD,Isaiah,Hall,20120214,1,2071.4196,B1D3C4F57E
333,USD,Dalton,Ramirez,20120214,1,782.99,ECFA353580
337,CAD,Dalton,Murphy,20120214,1,782.99,11E9E4FCC3
369,AUD,Johnny,Luo,20120214,1,2443.35,3EF1D92C53
370,AUD,Colleen,Huang,20120214,1,2443.35,2389FE893A
389,AUD,Jenny,Zhang,20120214,1,1000.4375,C561BE0792
362,AUD,Gavin,Perry,20120214,1,2049.0982,5D8ED5883F
360,AUD,Cedric,She,20120214,1,2049.0982,A281BAD0E2
377,GBP,Laura,Xu,20120215,1,2181.5625,3D8E9B6280
389,GBP,Darren,Romero,20120215,1,1000.4375,8E563ACD69
368,USD,Lauren,Cook,20120215,1,2443.35,3EC52AB6FE
360,USD,Y.,Yong,20120215,1,2049.0982,5D896533A1
375,AUD,Kelvin,Xu,20120215,1,2181.5625,A396E13B14
369,AUD,Ricky,Romero,20120215,1,2443.35,864E1E25A4
362,AUD,Francis,Sanz,20120215,1,2049.0982,81BE78B1A8
358,AUD,Lydia,Sanchez,20120215,1,2049.0982,C836CEE787
370,USD,Margaret,Zheng,20120216,1,2443.35,B16F1230D6
381,CAD,Stephanie,Hughes,20120216,1,1000.4375,1D6CF9CBC6
370,CAD,Jocelyn,Price,20120216,1,2443.35,F53693437F
369,USD,Angela,Rivera,20120216,1,2443.35,E03D29E9F9
375,USD,Nathan,Brown,20120216,1,2181.5625,83997F447D
368,USD,Jordan,Hernandez,20120216,1,2443.35,DBA25DEE44
375,CAD,Jordyn,Flores,20120216,1,2181.5625,5193912B30
375,USD,Devin,Stewart,20120216,1,2181.5625,15DA4B7623
358,USD,Toni,Kapoor,20120216,1,2049.0982,2BDA395AC5
371,AUD,Meghan,Torres,20120216,1,2181.5625,7562881046
362,USD,Jorge,Liang,20120216,1,2049.0982,61413C8FE6
373,USD,Troy,Srini,20120217,1,2181.5625,87BCFBD6B8
379,GBP,Brendan,Raje,20120217,1,2181.5625,C993863D50
389,GBP,Latoya,Sharma,20120217,1,1000.4375,EA74530E41
375,GBP,Joel,Raman,20120217,1,2181.5625,9A6BDB2EFA
385,USD,Beth,Carlson,20120217,1,1000.4375,BD474EA842
368,USD,Natalie,Hill,20120217,1,2443.35,3C88C0EB88
370,GBP,Adriana,Sai,20120217,1,2443.35,99B84F2FC1
381,AUD,Devon,Chander,20120217,1,1000.4375,FABC800DD9
368,AUD,Pedro,Malhotra,20120217,1,2443.35,C9D9CC676D
362,USD,Leah,Zhang,20120217,1,2049.0982,47EE4F8C46
339,GBP,Colin,Huang,20120217,1,782.99,7CFCE51592
385,GBP,Omar,Lal,20120218,1,1000.4375,575332A999
375,GBP,Eddie,Alonso,20120218,1,2181.5625,D986743689
343,GBP,Kathleen,Gill,20120218,1,782.99,369EE78F4F
371,USD,Paula,Carlson,20120218,1,2181.5625,131B0E8475
375,USD,Natalie,Edwards,20120218,1,2181.5625,E09F8ED615
377,USD,Gregory,Chande,20120218,1,2181.5625,4B6715B9E7
379,AUD,Casey,Xie,20120218,1,2181.5625,82B51289F3
377,AUD,Dale,Nara,20120218,1,2181.5625,B0917D8C9A
352,AUD,Michele,Madan,20120218,1,2071.4196,90C98C0529
356,AUD,Laura,Zhou,20120218,1,2071.4196,EB9F07ACB3
333,USD,Megan,Hall,20120219,1,782.99,FF4BC9A2A4
358,USD,Briana,Dominguez,20120219,1,2049.0982,20AAD47293
373,GBP,Noah,Bryant,20120219,1,2181.5625,020C7741F6
368,USD,Ana,Bryant,20120219,1,2443.35,1A64D4F900
377,USD,Anna,Harris,20120219,1,2181.5625,4026A01CA8
375,USD,Mariah,Cox,20120219,1,2181.5625,3D4A85F357
375,USD,Richard,Coleman,20120219,1,2181.5625,7959F7963F
362,USD,Julia,Rogers,20120219,1,2049.0982,BA9A676BBD
379,AUD,Kristopher,Lopez,20120219,1,2181.5625,21D5C77214
358,AUD,Ruben,Rodriguez,20120219,1,2049.0982,C7F2B1BBD8
368,GBP,Joy,Navarro,20120220,1,2443.35,855EF92D64
375,USD,Jordan,King,20120220,1,2181.5625,7F64F9F9B1
377,AUD,Jarrod,Madan,20120220,1,2181.5625,47E462F7EF
352,AUD,Jimmy,Travers,20120220,1,2071.4196,09023C4275
375,AUD,Kevin,King,20120220,1,2181.5625,E9DD1DAC63
362,USD,Dwayne,Alonso,20120221,1,2049.0982,399F5635A9
360,USD,J-?-esus,Ramos,20120221,1,2049.0982,4E86E4B33D
381,USD,Anthony,White,20120221,1,1000.4375,F1208D9253
371,USD,Emma,Hall,20120221,1,2181.5625,0953CFDE9C
368,USD,Jordan,Turner,20120221,1,2443.35,32044B0540
370,GBP,Colleen,Zhao,20120221,1,2443.35,798731DB3E
339,USD,Jaclyn,Pal,20120221,1,782.99,1A8D7830F9
343,USD,Katelyn,Gray,20120221,1,782.99,A380DCE6F8
371,AUD,Candice,Zhu,20120221,1,2181.5625,36526740A2
379,AUD,Julio,Sanz,20120221,1,2181.5625,F85774FB55
362,AUD,George,Sanchez,20120221,1,2049.0982,D8BD9BA53B
352,GBP,Dwayne,Navarro,20120222,1,2071.4196,4B2CF83586
389,USD,Joel,Fernandez,20120222,1,1000.4375,9E892743AC
381,GBP,Douglas,Mehta,20120222,1,1000.4375,2F1D06AF50
373,USD,Deanna,Gomez,20120222,1,2181.5625,3ABA4B444E
368,USD,Gabriel,Turner,20120222,1,2443.35,0BF83CF312
373,USD,Adam,Allen,20120222,1,2181.5625,25445D44AA
329,USD,Jonathon,Suarez,20120222,1,782.99,ACFF04C746
375,USD,Bailey,Adams,20120222,1,2181.5625,8E409BD2D1
373,USD,Jordyn,Coleman,20120222,1,2181.5625,58A0A1CA80
360,USD,Jeremiah,Lopez,20120222,1,2049.0982,BFB679A10C
368,AUD,Nicole,Coleman,20120222,1,2443.35,FE3C599C3A
371,GBP,Kellie,Moreno,20120223,1,2181.5625,5973574532
379,USD,Sandra,Chen,20120223,1,2181.5625,52DE996232
385,GBP,Erika,Ruiz,20120223,1,1000.4375,618F025466
383,USD,Jennifer,Washington,20120223,1,1000.4375,F86FF3EEAC
387,USD,Noah,Hughes,20120223,1,1000.4375,93635523B1
385,USD,Hannah,Moore,20120223,1,1000.4375,DA5AE0CD32
377,USD,Danielle,Cook,20120223,1,2181.5625,D6AF184120
371,USD,Jennifer,Jackson,20120223,1,2181.5625,F3C28AB9EA
369,USD,Jose,Garcia,20120223,1,2443.35,7D9A79878D
358,USD,Marty,Simpson,20120223,1,2049.0982,9CB48C9CA6
360,AUD,Sarah,Martinez,20120223,1,2049.0982,AC1C5B7A2E
323,AUD,Roy,Vazquez,20120223,1,782.99,1348624FCF
379,GBP,Raul,Deng,20120224,1,2181.5625,F0CB8EC880
369,CAD,Lucas,Cox,20120224,1,2443.35,406A9734AA
369,USD,Timothy,Phillips,20120224,1,2443.35,E5853A1D6C
335,GBP,Ebony,Sanz,20120224,1,782.99,634011FE1D
327,GBP,Ricky,Ruiz,20120224,1,782.99,A000482CC0
377,USD,Angel,Rivera,20120224,1,2181.5625,1EAB0A7CB9
354,USD,Devon,Pal,20120224,1,2071.4196,0ADEB1D315
333,USD,Jada,Murphy,20120224,1,782.99,DF9B38051B
333,USD,Mya,Griffin,20120224,1,782.99,8D6CE0D8AB
373,AUD,Christine,Goel,20120224,1,2181.5625,4AAD7A63DA
362,AUD,Colin,Stone,20120224,1,2049.0982,176222CADE
379,USD,Tommy,Pal,20120225,1,2181.5625,E197364769
369,USD,Cameron,Jai,20120225,1,2443.35,B242A45B3F
379,USD,Willie,Gao,20120225,1,2181.5625,7B248A0015
375,USD,Elizabeth,Lee,20120225,1,2181.5625,526B0A7DEE
370,USD,Vanessa,Ross,20120225,1,2443.35,E94BB767E2
377,USD,Lucas,Thomas,20120225,1,2181.5625,ED5B660AD8
373,USD,Eric,Campbell,20120225,1,2181.5625,3825D3B57C
343,USD,Stephanie,Baker,20120225,1,782.99,79A9610B4B
362,USD,Tara,Chande,20120226,1,2049.0982,AA6AA10420
377,USD,Julia,Thomas,20120226,1,2181.5625,0AC2D553C2
373,USD,Jorge,Hu,20120226,1,2181.5625,5738359CFE
379,USD,Jackson,Lopez,20120226,1,2181.5625,23DC96FE57
377,USD,Sara,Peterson,20120226,1,2181.5625,2350248C59
360,AUD,Christy,Chow,20120226,1,2049.0982,FBB48C1A2F
379,USD,Savannah,Edwards,20120227,1,2181.5625,5830255B0B
369,GBP,Juan,Romero,20120227,1,2443.35,74863CBD2F
333,GBP,Jordan,Foster,20120227,1,782.99,8CFAC0134C
356,CAD,Isabella,Campbell,20120227,1,2071.4196,72A816807C
368,AUD,Latoya,Jai,20120227,1,2443.35,E1EC971428
369,AUD,Kate,Lal,20120227,1,2443.35,15E39233DF
356,AUD,Kristina,Fernandez,20120227,1,2071.4196,FA214A98A7
339,AUD,Michele,Luo,20120227,1,782.99,0614AAB46D
354,USD,Susan,Liang,20120228,1,2071.4196,B69C096371
373,GBP,Christy,Luo,20120228,1,2181.5625,0AD5A54CE9
371,USD,Eduardo,White,20120228,1,2181.5625,DEC5B1FE9C
369,USD,Erin,Bradley,20120228,1,2443.35,4DF97AE8B4
368,CAD,Natalie,Parker,20120228,1,2443.35,31695792DE
360,USD,Anna,Lewis,20120228,1,2049.0982,8216CC818B
379,AUD,Allen,Suri,20120228,1,2181.5625,0C8F9194D1
354,AUD,Trisha,Zhou,20120228,1,2071.4196,1FC34F7F4E
356,AUD,Tyrone,Ortega,20120228,1,2071.4196,32A5D34641
360,AUD,Ian,Martinez,20120228,1,2049.0982,DD09B5DCC5
321,AUD,Aimee,Zhang,20120228,1,782.99,97B098F45E
331,AUD,Brandy,Garcia,20120228,1,782.99,9E25132570
321,USD,Terrance,Sara,20120229,1,782.99,696BC2A4C9
356,USD,Brianna,Diaz,20120229,1,2071.4196,2787B2D959
375,USD,Donna,Deng,20120301,1,2181.5625,251D531D38
373,USD,Seth,Rodriguez,20120301,1,2181.5625,459B863571
370,GBP,Rosa,Wu,20120301,1,2443.35,17AD884320
341,USD,Haley,Patterson,20120301,1,782.99,318222EA08
381,AUD,Micah,Sun,20120301,1,1000.4375,B0ABDAC646
371,USD,Katelyn,Scott,20120301,1,2181.5625,4B69B0546C
383,GBP,Jamie,Liu,20120302,1,1000.4375,C229020656
358,USD,Marshall,Zhu,20120302,1,2049.0982,F497261F39
370,USD,Carrie,Alonso,20120302,1,2443.35,2EFFF645D1
379,USD,Chloe,Griffin,20120302,1,2181.5625,075874577F
369,AUD,Cedric,Nara,20120302,1,2443.35,DD1EB32B65
379,AUD,Brandi,Hernandez,20120302,1,2181.5625,6F3422AD26
369,AUD,Pearlie,Rusek,20120302,1,2443.35,C609E7A817
352,AUD,Ruth,Gonzalez,20120302,1,2071.4196,1FB9A9D087
352,USD,Peggy,Smith,20120303,1,2071.4196,7C2A59D312
325,GBP,Calvin,Shan,20120303,1,782.99,88D7AF3B6F
331,GBP,Kelvin,Tang,20120303,1,782.99,B6D88A56EC
371,AUD,Jacquelyn,Hernandez,20120303,1,2181.5625,3366CF1375
373,AUD,Marie,Vazquez,20120303,1,2181.5625,CE9C9951E9
370,AUD,Ann,Madan,20120303,1,2443.35,7B2A73AE61
379,USD,Stefanie,Raman,20120304,1,2181.5625,0220879AB8
371,GBP,Cassie,Luo,20120304,1,2181.5625,22B82D4A3E
371,USD,Carla,Prasad,20120304,1,2181.5625,B8E9438275
377,USD,Katherine,Brown,20120304,1,2181.5625,676F633AEA
377,GBP,Kendra,Alonso,20120305,1,2181.5625,D84F2FADBB
379,USD,Taylor,Williams,20120305,1,2181.5625,8DD42661A6
368,AUD,Evan,Edwards,20120305,1,2443.35,3903E78400
371,AUD,Kaylee,Gonzalez,20120305,1,2181.5625,89226B4B38
369,USD,Tabitha,Jimenez,20120306,1,2443.35,2E6C1FC271
335,USD,Chad,Pal,20120306,1,782.99,55D30BAC5E
358,USD,Dustin,Jai,20120307,1,2049.0982,82F26386F6
373,USD,Gilbert,Huang,20120307,1,2181.5625,BE7BC655AA
368,USD,Kurt,Raheem,20120307,1,2443.35,F9AF8D3030
371,GBP,Wesley,Guo,20120307,1,2181.5625,CCF0F9B056
370,USD,Rebekah,Moreno,20120307,1,2443.35,A9073DE038
325,CAD,Anthony,Clark,20120307,1,782.99,2EDB2281CA
377,AUD,Randall,Ramos,20120307,1,2181.5625,07C1823890
369,AUD,Orlando,Hernandez,20120307,1,2443.35,21CCAC5092
360,GBP,Julie,Raje,20120307,1,2049.0982,054B52A053
383,GBP,Willie,Sun,20120308,1,1000.4375,81EE710CF4
383,GBP,Carrie,Browning,20120308,1,1000.4375,2D500295FE
360,USD,Heidi,Subram,20120308,1,2049.0982,96FB388B22
352,USD,Alexander,Miller,20120308,1,2071.4196,B1DD95A911
354,USD,Faith,Brooks,20120308,1,2071.4196,360ADAC150
333,USD,Brandon,Thompson,20120308,1,782.99,7DBA5EA3FD
370,AUD,Joan,Hernandez,20120308,1,2443.35,E79CAAA53D
368,AUD,Kathryn,Shen,20120308,1,2443.35,42B741624C
352,AUD,Stacy,Navarro,20120308,1,2071.4196,30A8C90FCD
375,USD,Colleen,Goel,20120309,1,2181.5625,A5477EE79D
373,GBP,Kristine,Munoz,20120309,1,2181.5625,1366A5C32E
368,USD,Jay,Alonso,20120309,1,2443.35,84E8CDBF75
377,USD,Tyrone,Suarez,20120309,1,2181.5625,A2791B45E3
354,USD,Sara,Kelly,20120309,1,2071.4196,11C026D8B2
362,USD,Julian,Powell,20120309,1,2049.0982,D88B5E886F
343,USD,Christy,Lal,20120309,1,782.99,2BC3921BBD
373,AUD,Michele,Deng,20120309,1,2181.5625,91254A5235
337,AUD,Rebecca,Collins,20120309,1,782.99,4977FDA0A6
389,GBP,Nina,Chande,20120310,1,1000.4375,6680AC934A
369,GBP,Caitlin,Ward,20120310,1,2443.35,E0FAEFA97A
387,USD,Kaitlyn,Gray,20120310,1,1000.4375,E3C3C8B019
371,USD,Jasmine,White,20120310,1,2181.5625,689B8927CB
370,AUD,Candace,Sanchez,20120310,1,2443.35,8382808C27
379,AUD,Sheila,Navarro,20120310,1,2181.5625,BB301B3962
354,GBP,Karla,She,20120310,1,2071.4196,901C5A3EBE
360,USD,Billy,Gutierrez,20120310,1,2049.0982,2FEF57F9D5
352,USD,Meredith,Ruiz,20120311,1,2071.4196,D1925AD230
377,USD,Gabrielle,Washington,20120311,1,2181.5625,75DDBDA477
329,USD,Alexandria,Gonzales,20120311,1,782.99,D5AAAF65D4
339,USD,Elijah,Hayes,20120311,1,782.99,2DFB06D108
383,AUD,Roy,Srini,20120311,1,1000.4375,21CADA45A4
371,AUD,Jill,Carlson,20120311,1,2181.5625,A5BEA49471
329,AUD,Michael,Thompson,20120311,1,782.99,E6B9EB6486
385,USD,Nathan,Lopez,20120312,1,1000.4375,0DE83E95AC
387,USD,Alexandra,Lopez,20120312,1,1000.4375,C92F43812D
371,USD,Gail,Griffin,20120312,1,2181.5625,925ABECC16
379,USD,Jerome,Diaz,20120312,1,2181.5625,AE5090F95B
329,GBP,Derek,Xu,20120312,1,782.99,BDE9C7BDD9
