ProductKey|CurrencyAlternateKey|Customer_Name|OrderDateKey|OrderQuantity|UnitPrice|SecretCode
326|USD|"Sharma,Roger"|20111022|1|699,0982|
311|USD|"Flores,Fernando"|20111022|1|3578,27|
310|AUD|"Madan,Jay"|20111022|1|3578,27|
348|AUD|"Patterson,Antonio"|20111022|1|3374,99|
345|USD|"Raman,Carla"|20111023|1|3399,99|
324|USD|"Sara,Heidi"|20111023|1|699,0982|
313|USD|"Diaz,Gavin"|20111023|1|3578,27|
347|USD|"Thompson,Zachary"|20111023|1|3399,99|
324|USD|"Davis,Robert"|20111023|1|699,0982|
314|AUD|"Ortega,Jill"|20111023|1|3578,27|
313|AUD|"Chander,Shawn"|20111023|1|3578,27|
350|AUD|"Munoz,Latasha"|20111023|1|3374,99|
311|GBP|"Tang,Nichole"|20111024|1|3578,27|
312|GBP|"Andersen,Clayton"|20111024|1|3578,27|
310|USD|"Moreno,Marvin"|20111024|1|3578,27|
310|AUD|"Gill,Kristine"|20111024|1|3578,27|
314|USD|"Ward,Isabella"|20111025|1|3578,27|
313|USD|"Butler,Caroline"|20111025|1|3578,27|
314|USD|"Weisman,Elizabeth"|20111025|1|3578,27|
314|USD|"Kelly,Chase"|20111025|1|3578,27|
310|USD|"Mitchell,Jason"|20111025|1|3578,27|
314|USD|"Martinez,Devin"|20111025|1|3578,27|
311|USD|"Gao,Clarence"|20111025|1|3578,27|
314|USD|"Zheng,Heather"|20111025|1|3578,27|
351|AUD|"Ramos,Audrey"|20111025|1|3374,99|
334|USD|"Sara,Pedro"|20111026|1|699,0982|
313|USD|"Long,Ian"|20111026|1|3578,27|
311|USD|"Sanchez,Emma"|20111026|1|3578,27|
310|CAD|"Diaz,Aidan"|20111026|1|3578,27|
312|USD|"Brown,Tyler"|20111026|1|3578,27|
324|USD|"Reed,Charles"|20111026|1|699,0982|
342|AUD|"Anand,Carly"|20111026|1|699,0982|
311|CAD|"Martin,Brianna"|20111027|1|3578,27|
310|USD|"Henderson,Haley"|20111027|1|3578,27|
310|CAD|"Foster,Olivia"|20111027|1|3578,27|
310|USD|"Alonso,Jessie"|20111027|1|3578,27|
312|USD|"Ross,Christian"|20111027|1|3578,27|
311|USD|"Morgan,Alyssa"|20111027|1|3578,27|
312|USD|"Lee,Miguel"|20111027|1|3578,27|
313|AUD|"Chandra,Cesar"|20111027|1|3578,27|
312|AUD|"Carlson,Wendy"|20111027|1|3578,27|
348|AUD|"Sai,Rachael"|20111027|1|3374,99|
344|AUD|"Sanz,Roy"|20111027|1|3399,99|
348|GBP|"Lopez,Jermaine"|20111028|1|3374,99|
351|GBP|"Goel,Deborah"|20111028|1|3374,99|
330|USD|"Rana,Veronica"|20111028|1|699,0982|
311|USD|"Richardson,Brooke"|20111028|1|3578,27|
313|CAD|"Long,Kaitlyn"|20111028|1|3578,27|
313|CAD|"Rodriguez,Joshua"|20111028|1|3578,27|
312|USD|"Sharma,Kurt"|20111028|1|3578,27|
314|USD|"Parker,Katelyn"|20111028|1|3578,27|
312|USD|"Williams,Seth"|20111028|1|3578,27|
340|USD|"Turner,Seth"|20111028|1|699,0982|
313|AUD|"Arthur,Raymond"|20111028|1|3578,27|
314|AUD|"Lu,Jeffery"|20111028|1|3578,27|
346|AUD|"Becker,Kelsey"|20111028|1|3399,99|
310|USD|"Henderson,Devin"|20111029|1|3578,27|
312|USD|"Stewart,Sebastian"|20111029|1|3578,27|
311|USD|"Howard,Abigail"|20111029|1|3578,27|
311|USD|"Perez,Devin"|20111029|1|3578,27|6
312|USD|"Huang,Dennis"|20111029|1|3578,27|
310|USD|"Green,Gabriel"|20111029|1|3578,27|
313|USD|"Gao,Cedric"|20111029|1|3578,27|
312|USD|"Ross,Mariah"|20111029|1|3578,27|
332|USD|"Taylor,Emma"|20111029|1|699,0982|
310|AUD|"Rai,Clayton"|20111029|1|3578,27|
314|AUD|"Sullivan,Carla"|20111029|1|3578,27|
326|AUD|"Guo,Tiffany"|20111029|1|699,0982|
313|USD|"Johnson,Fernando"|20111030|1|3578,27|
312|USD|"Kelly,Garrett"|20111030|1|3578,27|
313|CAD|"Sanders,Melissa"|20111030|1|3578,27|
312|USD|"Ramirez,Adrian"|20111030|1|3578,27|
311|AUD|"Goel,Jodi"|20111030|1|3578,27|
310|USD|"Sandberg,Alexandria"|20111031|1|3578,27|
334|USD|"Barnes,Gabrielle"|20111031|1|699,0982|
334|USD|"Hernandez,Connor"|20111031|1|699,0982|
314|USD|"Lewis,Samantha"|20111031|1|3578,27|
313|AUD|"Mehta,Evelyn"|20111031|1|3578,27|
311|USD|"Cooper,Alyssa"|20111101|1|3578,27|
312|USD|"Garcia,Joseph"|20111101|1|3578,27|
314|CAD|"Sanz,Lori"|20111101|1|3578,27|
312|USD|"Foster,Abigail"|20111101|1|3578,27|
312|AUD|"Andersen,Jenny"|20111101|1|3578,27|
313|AUD|"Goel,Dale"|20111101|1|3578,27|
312|AUD|"Perez,Johnathan"|20111101|1|3578,27|
313|AUD|"Hu,Dennis"|20111101|1|3578,27|
311|USD|"Bryant,Ethan"|20111101|1|3578,27|
347|AUD|"Jai,Bonnie"|20111101|1|3399,99|
350|AUD|"Martinez,Frederick"|20111101|1|3374,99|
320|USD|"Edwards,Allison"|20111102|1|699,0982|
311|CAD|"Peterson,Gabrielle"|20111102|1|3578,27|
347|USD|"Moreno,Mathew"|20111102|1|3399,99|
350|USD|"Butler,Sarah"|20111102|1|3374,99|
340|USD|"Griffin,Eric"|20111102|1|699,0982|
345|USD|"Sun,Amy"|20111103|1|3399,99|
320|USD|"Anderson,Sarah"|20111103|1|699,0982|
310|USD|"Ward,Makayla"|20111103|1|3578,27|
311|USD|"Simmons,Xavier"|20111103|1|3578,27|
336|GBP|"Patel,Patricia"|20111103|1|699,0982|
351|USD|"Johnson,Christian"|20111103|1|3374,99|
314|AUD|"Romero,Marie"|20111103|1|3578,27|
324|AUD|"Sharma,Mario"|20111103|1|699,0982|
349|AUD|"Anand,Kara"|20111103|1|3374,99|
310|USD|"Washington,Chloe"|20111104|1|3578,27|
314|USD|"Sanchez,Miguel"|20111104|1|3578,27|
345|USD|"Zeng,Karen"|20111104|1|3399,99|
320|AUD|"Gutierrez,Larry"|20111104|1|699,0982|
351|AUD|"Srini,Veronica"|20111104|1|3374,99|
351|USD|"Bryant,Sydney"|20111105|1|3374,99|
311|USD|"Chander,Nicolas"|20111105|1|3578,27|
313|USD|"Wang,Aaron"|20111105|1|3578,27|
312|USD|"Carter,Alex"|20111105|1|3578,27|
312|USD|"Cooper,Nathaniel"|20111105|1|3578,27|
310|USD|"Lee,Kaitlyn"|20111105|1|3578,27|
313|GBP|"Hayes,Marcus"|20111105|1|3578,27|
347|AUD|"Kapoor,Kristina"|20111105|1|3399,99|
334|AUD|"Schmidt,Deanna"|20111105|1|699,0982|
313|USD|"Bailey,Bailey"|20111105|1|3578,27|
312|USD|"Raji,Bonnie"|20111106|1|3578,27|
310|CAD|"Campbell,Evan"|20111106|1|3578,27|
310|USD|"Washington,Ana"|20111106|1|3578,27|
311|AUD|"Shen,Katie"|20111106|1|3578,27|
311|AUD|"Hu,Cara"|20111106|1|3578,27|
349|AUD|"Munoz,Audrey"|20111106|1|3374,99|
349|GBP|"Perez,Andre"|20111107|1|3374,99|
312|USD|"Simmons,Devin"|20111107|1|3578,27|
334|AUD|"Yuan,Jon"|20111107|1|699,0982|
313|USD|"Ortega,Cheryl"|20111108|1|3578,27|
310|USD|"Perry,Aidan"|20111108|1|3578,27|
348|AUD|"Suri,Jarrod"|20111108|1|3374,99|
346|AUD|"Carson,Kelvin"|20111108|1|3399,99|
351|USD|"Tang,Bethany"|20111109|1|3374,99|
311|USD|"Jimenez,Ebony"|20111109|1|3578,27|
314|GBP|"Carlson,Gloria"|20111109|1|3578,27|
310|USD|"Martin,Seth"|20111109|1|3578,27|
313|CAD|"Martinez,Jill"|20111109|1|3578,27|
310|AUD|"Ashe,Maurice"|20111109|1|3578,27|
312|AUD|"Coleman,Jocelyn"|20111109|1|3578,27|
312|GBP|"Madan,Gerald"|20111109|1|3578,27|
310|USD|"Romero,Krista"|20111109|1|3578,27|
314|USD|"Raje,Russell"|20111110|1|3578,27|
342|USD|"Arun,Veronica"|20111110|1|699,0982|
313|USD|"Washington,Kevin"|20111110|1|3578,27|
314|USD|"Wood,Haley"|20111110|1|3578,27|
310|USD|"Foster,Morgan"|20111110|1|3578,27|
347|USD|"Butler,Connor"|20111110|1|3399,99|
344|USD|"Rai,Terry"|20111110|1|3399,99|
314|AUD|"Serrano,Javier"|20111110|1|3578,27|
310|AUD|"Martinez,Ethan"|20111110|1|3578,27|
314|AUD|"Zhou,Jessie"|20111110|1|3578,27|
320|AUD|"Tang,April"|20111110|1|699,0982|
346|AUD|"Shan,Johnny"|20111110|1|3399,99|
348|AUD|"Chapman,Kathryn"|20111110|1|3374,99|
313|USD|"Mitchell,Luke"|20111111|1|3578,27|
348|CAD|"Hughes,Edward"|20111111|1|3374,99|
348|USD|"Bennett,Chloe"|20111111|1|3374,99|
311|AUD|"Ashe,Deanna"|20111111|1|3578,27|
312|USD|"Baker,Adam"|20111111|1|3578,27|
313|USD|"Fernandez,Janelle"|20111111|1|3578,27|
328|USD|"Zhang,Gabriel"|20111112|1|699,0982|
312|USD|"Edwards,Dalton"|20111112|1|3578,27|
314|USD|"Young,Aaron"|20111112|1|3578,27|
311|USD|"Ross,Tristan"|20111112|1|3578,27|
310|AUD|"Gao,Curtis"|20111112|1|3578,27|
314|AUD|"Ramos,Alfredo"|20111112|1|3578,27|
314|AUD|"Shan,Gregory"|20111112|1|3578,27|
313|USD|"Tang,Derek"|20111113|1|3578,27|
313|CAD|"Thompson,Abigail"|20111113|1|3578,27|
313|CAD|"Chander,Wayne"|20111113|1|3578,27|
314|CAD|"Flores,Xavier"|20111113|1|3578,27|
336|USD|"Hayes,Kyle"|20111113|1|699,0982|
326|USD|"Sanders,Savannah"|20111113|1|699,0982|
328|USD|"Diaz,Arianna"|20111113|1|699,0982|
313|AUD|"Rivera,Mariah"|20111113|1|3578,27|
313|USD|"Anand,Kate"|20111113|1|3578,27|
351|AUD|"Vazquez,Joanna"|20111113|1|3374,99|
349|AUD|"Wang,Rosa"|20111113|1|3374,99|
344|USD|"Gutierrez,Beth"|20111114|1|3399,99|
344|GBP|"Wu,Dawn"|20111114|1|3399,99|
310|USD|"Serrano,Meredith"|20111114|1|3578,27|
311|USD|"Nelson,Chloe"|20111114|1|3578,27|
314|CAD|"Henderson,Sarah"|20111114|1|3578,27|
312|USD|"Guo,Bianca"|20111114|1|3578,27|
312|USD|"Kelly,Steven"|20111114|1|3578,27|
350|AUD|"Yang,Shannon"|20111114|1|3374,99|
312|USD|"Smith,Summer"|20111114|1|3578,27|
311|USD|"Alvarez,Darren"|20111115|1|3578,27|
312|USD|"Martinez,Chelsea"|20111115|1|3578,27|
314|CAD|"Coleman,Abigail"|20111115|1|3578,27|
345|CAD|"Turner,Wyatt"|20111115|1|3399,99|
314|AUD|"Goel,Alicia"|20111115|1|3578,27|
311|AUD|"Raje,Lindsay"|20111115|1|3578,27|
310|USD|"Alonso,Beth"|20111115|1|3578,27|
314|USD|"Xu,Bridget"|20111115|1|3578,27|
314|USD|"Turner,Logan"|20111116|1|3578,27|
334|USD|"Nara,Kathryn"|20111116|1|699,0982|
324|USD|"Flores,Alexia"|20111116|1|699,0982|
347|AUD|"Russell,Ashley"|20111116|1|3399,99|
313|USD|"Rana,Carmen"|20111116|1|3578,27|
350|AUD|"Sharma,Donna"|20111116|1|3374,99|
313|USD|"Kapoor,Cory"|20111117|1|3578,27|
311|USD|"Sanchez,Lauren"|20111117|1|3578,27|
310|USD|"Brooks,Caitlin"|20111117|1|3578,27|
312|AUD|"Anand,Kelli"|20111117|1|3578,27|
314|GBP|"Wang,Barbara"|20111117|1|3578,27|
346|AUD|"Chande,Tonya"|20111117|1|3399,99|
313|USD|"Zhang,Jaclyn"|20111118|1|3578,27|
313|USD|"Diaz,Logan"|20111118|1|3578,27|
310|USD|"Walker,James"|20111118|1|3578,27|
348|USD|"Walker,Jessica"|20111118|1|3374,99|
313|AUD|"Deng,Barbara"|20111118|1|3578,27|
310|USD|"Xie,Kelsey"|20111118|1|3578,27|
350|USD|"Jai,Cassie"|20111119|1|3374,99|
312|USD|"Shan,Justin"|20111119|1|3578,27|
314|AUD|"Torres,Sabrina"|20111119|1|3578,27|
314|AUD|"Blanco,Jésus"|20111119|1|3578,27|
311|AUD|"Wu,Laura"|20111119|1|3578,27|
312|GBP|"He,Rosa"|20111119|1|3578,27|
312|CAD|"Williams,Ethan"|20111120|1|3578,27|
313|USD|"Alexander,Eduardo"|20111120|1|3578,27|
311|USD|"Gray,Amanda"|20111120|1|3578,27|
351|USD|"Edwards,Kyle"|20111120|1|3374,99|
350|USD|"Patterson,Elijah"|20111120|1|3374,99|
313|AUD|"Tang,Edwin"|20111120|1|3578,27|
311|AUD|"Yang,Colin"|20111120|1|3578,27|
322|USD|"Ortega,Andy"|20111121|1|699,0982|
326|USD|"Subram,Edgar"|20111121|1|699,0982|
312|USD|"Lopez,Gabriella"|20111121|1|3578,27|
311|USD|"Wilson,Logan"|20111121|1|3578,27|
347|USD|"Subram,Barry"|20111121|1|3399,99|
345|USD|"Stewart,Faith"|20111121|1|3399,99|
351|USD|"Washington,Nicole"|20111121|1|3374,99|
328|USD|"Russell,Jasmine"|20111121|1|699,0982|
346|AUD|"Shen,Gilbert"|20111121|1|3399,99|
338|USD|"Hernandez,Carrie"|20111122|1|699,0982|
312|USD|"Flores,Lucas"|20111122|1|3578,27|
311|USD|"Jenkins,Jason"|20111122|1|3578,27|
313|USD|"Griffin,Cameron"|20111122|1|3578,27|
351|USD|"Martinez,Elizabeth"|20111122|1|3374,99|
313|AUD|"Ward,Katelyn"|20111122|1|3578,27|
313|AUD|"Vazquez,Joe"|20111122|1|3578,27|
311|USD|"Rai,Katie"|20111122|1|3578,27|
345|AUD|"Alvarez,Max"|20111122|1|3399,99|
330|GBP|"Anand,Nicolas"|20111123|1|699,0982|
314|USD|"Reed,Sara"|20111123|1|3578,27|
313|USD|"Guo,Kristen"|20111123|1|3578,27|
314|USD|"Robinson,Robert"|20111123|1|3578,27|
314|AUD|"Carlson,Jay"|20111123|1|3578,27|
314|AUD|"Xie,Kelli"|20111123|1|3578,27|
313|USD|"Suarez,Theodore"|20111124|1|3578,27|
310|USD|"Alexander,Kayla"|20111124|1|3578,27|
340|AUD|"Malhotra,Veronica"|20111124|1|699,0982|
350|AUD|"Lopez,Adriana"|20111124|1|3374,99|
311|USD|"Srini,Holly"|20111124|1|3578,27|
311|USD|"Butler,Noah"|20111125|1|3578,27|
314|AUD|"Raje,Mario"|20111125|1|3578,27|
310|AUD|"Bryant,Fernando"|20111125|1|3578,27|
350|AUD|"Hu,Leah"|20111125|1|3374,99|
336|AUD|"Gutierrez,Marvin"|20111125|1|699,0982|
314|USD|"Xie,Yolanda"|20111126|1|3578,27|
314|USD|"Bailey,Kaitlyn"|20111127|1|3578,27|
313|USD|"Edwards,Jose"|20111127|1|3578,27|
312|USD|"Henderson,Arianna"|20111127|1|3578,27|
311|USD|"Torres,Gabriella"|20111127|1|3578,27|
351|USD|"Smith,Alyssa"|20111127|1|3374,99|
334|USD|"Torres,Kristi"|20111127|1|699,0982|
312|AUD|"Zeng,Cara"|20111127|1|3578,27|
311|USD|"White,Chloe"|20111128|1|3578,27|
351|USD|"Jenkins,Luke"|20111128|1|3374,99|
330|USD|"Baker,James"|20111128|1|699,0982|
313|USD|"Chandra,Francisco"|20111129|1|3578,27|
312|AUD|"Suarez,Danny"|20111129|1|3578,27|
313|USD|"Moreno,Jill"|20111129|1|3578,27|
314|GBP|"Gomez,Bruce"|20111129|1|3578,27|
314|USD|"Torres,Patrick"|20111130|1|3578,27|
346|GBP|"Ortega,Gary"|20111130|1|3399,99|
311|USD|"Richardson,Allison"|20111130|1|3578,27|
328|CAD|"Hughes,Luke"|20111130|1|699,0982|
311|AUD|"Serrano,Julio"|20111130|1|3578,27|
314|AUD|"Rubio,Kathleen"|20111130|1|3578,27|
314|AUD|"Zeng,Marshall"|20111130|1|3578,27|
310|AUD|"Xie,Mitchell"|20111130|1|3578,27|
313|AUD|"Serrano,Kristi"|20111130|1|3578,27|
314|USD|"Ramos,Nelson"|20111130|1|3578,27|
312|GBP|"Garcia,Ryan"|20111130|1|3578,27|
310|AUD|"Ma,Autumn"|20111130|1|3578,27|
312|USD|"Rogers,Mason"|20111201|1|3578,27|
342|CAD|"Perry,Jonathan"|20111201|1|699,0982|
351|AUD|"Johnson,Morgan"|20111201|1|3374,99|
313|USD|"Chander,Tasha"|20111202|1|3578,27|
348|GBP|"Sanchez,Raymond"|20111202|1|3374,99|
314|CAD|"Jones,Madison"|20111202|1|3578,27|
311|CAD|"Bennett,Seth"|20111202|1|3578,27|
346|CAD|"Allen,Aaron"|20111202|1|3399,99|
338|USD|"Jackson,Grace"|20111202|1|699,0982|
310|AUD|"Madan,Raymond"|20111202|1|3578,27|
313|USD|"Sanders,Katelyn"|20111203|1|3578,27|
314|USD|"Simmons,Trevor"|20111203|1|3578,27|
312|AUD|"Martin,Anna"|20111203|1|3578,27|
344|AUD|"Yuan,Deborah"|20111203|1|3399,99|
313|USD|"Liu,Ernest"|20111203|1|3578,27|
336|AUD|"Raman,Summer"|20111203|1|699,0982|
311|USD|"Williams,Megan"|20111204|1|3578,27|
214|USD|"Lewis,Michael"|20130219|1|34,99|
529|USD|"Ruiz,Eddie"|20130219|1|3,99|
214|USD|"Ruiz,Eddie"|20130219|1|34,99|
313|USD|"Harrison,Thomas"|20111204|1|3578,27|
312|USD|"Zhou,Christy"|20111204|1|3578,27|
313|CAD|"Mitchell,Katelyn"|20111204|1|3578,27|
344|USD|"Thomas,Alexis"|20111204|1|3399,99|
350|CAD|"Price,Isabelle"|20111204|1|3374,99|
311|AUD|"Raje,Bonnie"|20111204|1|3578,27|
345|USD|"Perez,Deanna"|20111205|1|3399,99|
314|USD|"Blanco,Sabrina"|20111205|1|3578,27|
310|USD|"Adams,Robert"|20111205|1|3578,27|
342|USD|"Clark,Daniel"|20111205|1|699,0982|
312|AUD|"Sai,Frederick"|20111205|1|3578,27|
313|AUD|"Shan,Keith"|20111205|1|3578,27|
348|AUD|"Suri,Troy"|20111205|1|3374,99|
347|AUD|"Goldstein,Dustin"|201112051|3399,99|
313|USD|"Anand,Roger"|20111206|1|3578,27|
313|USD|"Phillips,Charles"|20111206|1|3578,27|
313|AUD|"Rodriguez,Geoffrey"|20111206|1|3578,27|
312|AUD|"Alonso,Meredith"|20111206|1|3578,27|
312|GBP|"Robinson,Brandon"|20111206|1|3578,27|
314|USD|"Cooper,Angel"|20111206|1|3578,27|
314|GBP|"Richardson,Megan"|20111206|1|3578,27|
351|AUD|"Luo,Shawn"|20111206|1|3374,99|
312|USD|"Clark,Abigail"|20111207|1|3578,27|
312|USD|"Anderson,Joseph"|20111207|1|3578,27|
312|AUD|"Rubio,Sabrina"|20111207|1|3578,27|
344|AUD|"Collins,Andrea"|20111207|1|3399,99|
345|AUD|"Sun,Shannon"|20111207|1|3399,99|
314|USD|"Hall,Jasmine"|20111208|1|3578,27|
310|USD|"Rodriguez,Ian"|20111208|1|3578,27|
349|USD|"Perry,Luke"|20111208|1|3374,99|
313|AUD|"Sara,Jarrod"|20111208|1|3578,27|
310|AUD|"Prasad,Preston"|20111208|1|3578,27|
314|GBP|"Suurs,Paul"|20111208|1|3578,27|
346|AUD|"Sanders,Devin"|20111208|1|3399,99|
324|AUD|"Wilson,Sam"|20111208|1|699,0982|
310|USD|"Thomas,Morgan"|20111209|1|3578,27|
313|USD|"Gonzales,Justin"|20111209|1|3578,27|
312|USD|"Rogers,Bailey"|20111209|1|3578,27|
311|AUD|"Morcos,Hany"|20111209|1|3578,27|
345|AUD|"Lewis,Kayla"|20111209|1|3399,99|
348|USD|"Stewart,Jasmine"|20111210|1|3374,99|
310|USD|"Anderson,Jonathan"|20111210|1|3578,27|
311|USD|"Campbell,Madeline"|20111210|1|3578,27|
311|USD|"Alexander,Kaitlyn"|20111210|1|3578,27|
314|USD|"Mehta,Holly"|20111210|1|3578,27|
311|CAD|"Morgan,Abigail"|20111210|1|3578,27|
332|USD|"Lin,Omar"|20111210|1|699,0982|
322|USD|"Howard,Katherine"|20111210|1|699,0982|
310|USD|"Serrano,Rodney"|20111210|1|3578,27|
344|AUD|"Taylor,Devin"|20111210|1|3399,99|
311|USD|"Vazquez,Julio"|20111210|1|3578,27|
342|AUD|"Perez,Ronald"|20111210|1|699,0982|
322|GBP|"Cai,Stacey"|20111211|1|699,0982|
350|USD|"Alexander,James"|20111211|1|3374,99|
346|AUD|"Martinez,Ann"|20111211|1|3399,99|
326|AUD|"Tang,Willie"|20111211|1|699,0982|
310|USD|"Chapman,Johnathan"|20111212|1|3578,27|
347|USD|"Peterson,Isaac"|20111212|1|3399,99|
313|AUD|"Garcia,Ruth"|20111212|1|3578,27|
346|AUD|"Gonzalez,Francisco"|20111212|1|3399,99|
312|USD|"Bailey,Stephanie"|20111213|1|3578,27|
312|USD|"Young,Jeremy"|20111213|1|3578,27|
313|USD|"Hughes,Chloe"|20111213|1|3578,27|
332|USD|"Sara,Ronald"|20111213|1|699,0982|
338|USD|"Roberts,Chloe"|20111213|1|699,0982|
312|AUD|"Gutierrez,Rodney"|20111213|1|3578,27|
313|CAD|"Martinez,Hannah"|20111214|1|3578,27|
313|USD|"Wright,Sophia"|20111214|1|3578,27|
314|CAD|"Stewart,Brooke"|20111215|1|3578,27|
312|USD|"Scott,Noah"|20111215|1|3578,27|
328|USD|"Watson,Juan"|20111215|1|699,0982|
313|AUD|"Vance,Meredith"|20111215|1|3578,27|
311|AUD|"Sara,Cassandra"|20111215|1|3578,27|
312|AUD|"Navarro,Theresa"|20111215|1|3578,27|
310|USD|"Lu,Karen"|20111216|1|3578,27|
313|USD|"Edwards,Isabella"|20111216|1|3578,27|
310|USD|"Jones,Alexis"|20111216|1|3578,27|
314|USD|"Sanchez,Dominique"|20111216|1|3578,27|
328|USD|"Arun,Clifford"|20111216|1|699,0982|
328|USD|"Henderson,Taylor"|20111216|1|699,0982|
310|USD|"Harris,Alexandra"|20111216|1|3578,27|
342|USD|"Cooper,Adrian"|20111216|1|699,0982|
347|AUD|"Sandberg,Kristine"|20111216|1|3399,99|
349|AUD|"Liang,Gilbert"|20111216|1|3374,99|
320|AUD|"Perez,Molly"|20111216|1|699,0982|
349|USD|"Gomez,Reginald"|20111217|1|3374,99|
310|USD|"Long,Jocelyn"|20111217|1|3578,27|
311|CAD|"Walker,Isabella"|20111217|1|3578,27|
313|CAD|"Prasad,Molly"|20111217|1|3578,27|
311|USD|"Jai,Mindy"|20111217|1|3578,27|
313|CAD|"Garcia,Brandon"|20111217|1|3578,27|
342|USD|"Wang,Cedric"|20111217|1|699,0982|
340|USD|"Gray,Jasmine"|20111217|1|699,0982|
351|USD|"Martin,Ashley"|20111217|1|3374,99|
313|AUD|"Shan,Deborah"|20111217|1|3578,27|
314|AUD|"Lu,Margaret"|20111217|1|3578,27|
310|GBP|"Jai,April"|20111217|1|3578,27|
312|CAD|"Russell,Kaitlyn"|20111217|1|3578,27|
310|USD|"Evans,Charles"|20111218|1|3578,27|
312|USD|"Allen,Eduardo"|20111218|1|3578,27|
313|USD|"Butler,Antonio"|20111218|1|3578,27|
351|USD|"Coleman,Sarah"|20111218|1|3374,99|
314|AUD|"Ross,Connor"|20111218|1|3578,27|
347|AUD|"Sun,Jenny"|20111218|1|3399,99|
334|AUD|"Arun,Gerald"|20111218|1|699,0982|
311|USD|"Malhotra,Kari"|20111219|1|3578,27|
314|USD|"Campbell,Jonathan"|20111219|1|3578,27|
313|CAD|"Perry,Christian"|20111219|1|3578,27|
310|USD|"Thompson,Sarah"|20111219|1|3578,27|
338|USD|"Zheng,Autumn"|20111219|1|699,0982|
348|USD|"King,Connor"|20111219|1|3374,99|
312|AUD|"Cook,Victoria"|20111219|1|3578,27|
310|AUD|"Andersen,Tracy"|20111219|1|3578,27|
311|USD|"Nath,Alisha"|20111219|1|3578,27|
344|USD|"Dominguez,Desiree"|20111220|1|3399,99|
310|USD|"Gao,Kristen"|20111220|1|3578,27|
314|USD|"Sharma,Rafael"|20111220|1|3578,27|
314|AUD|"Ruiz,Shannon"|20111220|1|3578,27|
310|AUD|"Johnson,Chloe"|20111220|1|3578,27|
347|USD|"Garcia,Bryant"|20111221|1|3399,99|
345|GBP|"Liang,Crystal"|20111221|1|3399,99|
311|USD|"Bryant,Jordyn"|20111221|1|3578,27|
310|CAD|"Murphy,Juan"|20111221|1|3578,27|
310|USD|"Richardson,Jeremy"|20111221|1|3578,27|
313|USD|"Russell,Vanessa"|20111221|1|3578,27|
310|USD|"Hernandez,Robert"|20111221|1|3578,27|
313|USD|"Sanchez,Sean"|20111221|1|3578,27|
350|USD|"Flores,Robert"|20111221|1|3374,99|
330|USD|"Gray,Arianna"|20111221|1|699,0982|
328|USD|"Ramirez,Amanda"|20111221|1|699,0982|
312|AUD|"Liu,Autumn"|20111221|1|3578,27|
313|AUD|"Raman,Mayra"|20111221|1|3578,27|
351|AUD|"Serrano,Max"|20111221|1|3374,99|
326|AUD|"Stone,Christine"|20111221|1|699,0982|
310|USD|"Jai,Thomas"|20111222|1|3578,27|
314|USD|"Perez,Isaiah"|20111222|1|3578,27|
310|USD|"Smith,Jonathan"|20111222|1|3578,27|
344|USD|"Wright,Kevin"|20111222|1|3399,99|
312|AUD|"Yuan,Rafael"|20111222|1|3578,27|
311|USD"Ortega,Jamie"|20111222|1|3578,27|
320|AUD|"Guo,Brent"|20111222|1|699,0982|
347|GBP|"Gutierrez,Jimmy"|20111223|1|3399,99|
311|USD|"Zhang,Thomas"|20111223|1|3578,27|
311|USD|"Zeng,Jamie"|20111223|1|3578,27|
313|USD|"Lewis,Ian"|20111223|1|3578,27|
312|USD|"Richardson,Alexandra"|20111223|1|3578,27|
312|USD|"Cook,Cody"|20111224|1|3578,27|
313|USD|"Ward,Arianna"|20111224|1|3578,27|
313|GBP|"Fernandez,Erick"|20111224|1|3578,27|
314|USD|"Hughes,Trevor"|20111224|1|3578,27|
314|USD|"Smith,Tammy"|20111224|1|3578,27|
348|AUD|"Rubio,Kristy"|20111224|1|3374,99|
351|AUD|"Vance,Monica"|20111224|1|3374,99|
310|CAD|"She,Alisha"|20111225|1|3578,27|
311|USD|"Moore,Benjamin"|20111225|1|3578,27|
314|USD|"Shan,Ethan"|20111225|1|3578,27|
311|USD|"Srini,Bryant"|20111225|1|3578,27|
310|USD|"Subram,Ruben"|20111225|1|3578,27|
314|USD|"Thomas,Ashley"|20111225|1|3578,27|
314|USD|"Hill,Samuel"|20111225|1|3578,27|
310|AUD|"Suarez,Jerome"|20111225|1|3578,27|
348|AUD|"Liu,Omar"|20111225|1|3374,99|
314|USD|"Miller,Joshua"|20111226|1|3578,27|
313|USD|"Rogers,Erin"|20111226|1|3578,27|
314|USD|"Cox,Hailey"|20111226|1|3578,27|
351|CAD|"Fernandez,Cesar"|20111226|1|3374,99|
326|AUD|"Simon,Britta"|20111226|1|699,0982|
312|CAD|"Garcia,Victoria"|20111227|1|3578,27|
310|USD|"Taylor,Samantha"|20111227|1|3578,27|
313|CAD|"Washington,Ian"|20111227|1|3578,27|
314|USD|"Morris,Brianna"|20111227|1|3578,27|
314|AUD|"Powell,Rachel"|20111227|1|3578,27|
312|GBP|"Henderson,Julian"|20111227|1|3578,27|
349|AUD|"Chapman,Patricia"|20111227|1|3374,99|
348|AUD|"Nath,Ricardo"|20111227|1|3374,99|
311|USD|"Chandra,Evelyn"|20111228|1|3578,27|
